Stock Code,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage,Cash,Age,Size,Investment2019,Investment2018,V/P,Difference
2786,3163234.2,3175729.2,0.038653,19770.21375,25305.8736,1897940.52,564637.3047,116315.2848,0.19182000000000002,49573.13281,1.278753601,4.84,31683.292610000004,-5535.65985,0.753149275198504,37218.95246
300641,1105731.0,2423520.0,0.044304,13821.6375,6357.95325,574980.12,171919.0559,31461.18723,0.72497,45101.7072,1.0791812459999999,5.988806759,5799.282662,7463.684250000001,0.6543208414325872,-1664.4015880000015
603315,2672403.45,3730369.11,0.11263699999999999,37146.407960000004,24719.73191,774997.0005,183286.7906,39773.23356,0.86026,60842.320179999995,0.9542425090000001,5.287964178999999,17397.34646,12426.676050000005,0.3398842657747474,4970.670409999995
2204,6199697.8,6199697.8,0.038835,40918.00548,57347.20465,2789864.01,493805.9298,79008.94876,1.1871,104526.9049,0.77815125,4.33,61641.9722,-16429.19917,0.49176161280679714,78071.17137
2182,4526187.06,5979408.48,0.12942599999999999,79660.89226000001,32249.0828,2308355.401,371645.2195,87708.2718,0.62373,33245.51115,1.0791812459999999,5.3926930010000005,36601.9169,47411.809460000004,0.5452629276283072,-10809.892560000008
300410,2905357.13,3103702.44,0.14971700000000002,17432.142780000002,15253.124930000002,929714.2816,215228.8562,36373.6767,0.75543,166699.8581,1.477121255,4.14,84204.37612,2179.01785,0.37340339942839323,82025.35827
2109,3558953.39,3558953.39,0.043210000000000005,45198.70805,27581.888769999998,1174454.619,241350.4241,58889.503489999996,0.52049,47476.43822,1.278753601,5.973687445,33436.722989999995,17616.819280000003,0.3726152992870659,15819.903709999991
2297,3017984.52,3025842.59,0.043903,49193.14768,32066.08553,754496.13,187492.2883,46873.07208,0.15031,73770.04234,1.380211242,6.67815801,34442.52199,17127.06215,0.2967681499975142,17315.45984
601028,4001261.63,4001261.63,-0.064103,68421.57387000001,41513.08941,760239.7097,169153.3354,38566.96047,1.13642,78824.85411,1.0791812459999999,6.151232317000001,38344.59036,26908.484460000007,0.2190052814372511,11436.105899999995
603758,951540.93,2768809.38,0.2158,6993.825836,7850.212673,485285.8743,128600.7567,22762.33393,0.42332,27771.15808,0.77815125,5.54,11772.43892,-856.386837,0.6182487933759572,12628.825757
300529,16489083.54,30076775.78,0.025113999999999997,166264.9257,154585.1582,3462707.543,734093.9992,172512.0898,0.35241,312497.7004,0.602059991,6.1428496720000005,20906.78384,11679.767499999987,0.23902460061939382,9227.016340000013
2100,13597849.29,13597849.29,0.045827,240681.9324,88386.02038999999,3671419.308,596605.6376,99036.53584,0.80261,702192.9373,0.301029996,5.723534438,296672.4367,152295.91201,0.2896738523813635,144376.52469000002
603856,946290.15,2653891.11,0.05828200000000001,15519.158459999999,6860.603588,482607.9765,77699.88422,17560.17383,1.07853,110428.4091,1.322219295,5.373310706,12892.58821,8658.554871999999,0.5453851072375973,4234.033338000001
2486,2720640.0,2720640.0,-0.015059999999999999,39449.28,17004.0,462508.8,104526.9888,27908.70601,1.20655,41789.0304,0.9542425090000001,5.741917036,47045.306880000004,22445.28,0.19653528476797807,24600.026880000005
600177,34947763.27,34947763.27,0.040299,629059.7389,336372.2215,6989552.654,2009496.388,438070.2126,1.0707799999999998,1079885.885,0.602059991,6.740835393999999,276882.3914,292687.5174,0.24823079199896156,-15805.12599999999
600143,18735970.66,18735970.66,0.14285699999999998,249188.4098,170965.7323,6744949.437999999,1763804.2780000002,396855.9625,0.3528,145578.492,1.4623979980000001,5.971211609,143851.5039,78222.67749999999,0.43402182482345963,65628.82640000002
603919,6446440.0,6910441.96,0.034463,109589.48,58017.96,2900898.0,482999.51700000005,123647.8764,0.15574000000000002,155277.6308,0.84509804,4.600478683,96593.45696,51571.52,0.484241736958892,45021.93696
603800,2739360.0,2739360.0,0.090232,20408.232,17121.0,986169.6,152856.288,38519.78458,1.13347,139241.6688,1.397940009,4.11,56648.715670000005,3287.232,0.38183467391978276,53361.48367
603790,984696.82,3059846.4,-0.048214,16050.558169999998,10708.57792,482501.4418,95535.28547999999,22355.2568,1.1779600000000001,46203.68064,1.146128036,5.331671485,7136.885612,5341.980249999999,0.5484512172213007,1794.9053620000013
300619,698920.1,1734816.4,0.077458,4193.5206,5766.090825,384406.055,78611.03825,11870.26678,0.9504,50274.979269999996,0.84509804,4.72,38713.19483,-1572.5702250000004,0.6218381017239824,40285.765055
601699,21717630.79,21717630.79,0.049132999999999996,312733.8834,225320.4194,4126349.85,990323.964,174297.0177,0.78775,895635.0938,1.230448921,6.16190683,49213.78019,87413.46399999998,0.22386307071432815,-38199.68380999998
2088,3349223.52,3862977.71,0.07014,54592.34338,34748.194019999995,669844.704,161097.6513,28353.18663,0.6148899999999999,114923.5869,1.4471580309999998,4.844648793,31452.976730000002,19844.149360000003,0.23578159871506454,11608.827369999999
300280,2183428.11,2640050.97,0.057791999999999996,30567.993539999996,21015.49556,982542.6495,165558.4364,40065.14162,0.27938,33370.24426,0.84509804,5.451441804,20537.87066,9552.497979999996,0.48561533205398927,10985.372680000004
300669,724342.5,2421785.51,0.133547,12168.954,6609.6253130000005,123138.225,20502.51446,4592.5632399999995,0.9393600000000001,91180.22445,1.113943352,5.104620044,5464.8201,5559.328686999999,0.1830705443791245,-94.50858699999935
601798,2201620.11,2201620.11,0.016367,26419.441319999998,20915.39105,1056777.653,181237.3675,49296.56395,1.0887200000000001,73313.94966,0.0,5.186447846,5173.807259,5504.05027,0.5195702293534373,-330.24301099999957
600933,3725711.67,11953598.79,0.22603299999999998,39430.44851,23285.697940000002,1415770.435,232186.3513,55260.3516,1.0719,132326.3386,0.301029996,5.531893232000001,10978.430390000001,16144.75057,0.40779899069306136,-5166.320179999999
900909,140511.8,140511.8,0.06642100000000001,2388.7006,878.19875,39343.304,10327.6173,1714.384472,1.04257,6582.97783,0.77815125,3.812788568,799.0554787000001,1510.50185,0.3385972911997882,-711.4463713
2950,1000800.0,8802389.16,0.084243,10008.0,8381.7,440352.0,130564.368,23240.4575,0.65137,275778.8524,0.602059991,5.055632864,1512.4589999999998,1626.2999999999993,0.5522554322565947,-113.84099999999944
300236,7896217.42,8042255.51,0.24303699999999998,129497.9657,80936.22856,3869146.5360000003,1019520.1120000001,255899.5482,1.07912,107444.5336,1.0791812459999999,5.51604967,29865.468339999996,48561.73714,0.5915806216765293,-18696.2688
2157,35931441.09,39784305.97,0.108071,481481.3106,305417.2493,19043663.78,3313597.497,685914.6819,0.6771199999999999,2032580.1919999998,1.204119983,5.497611827,246841.81399999998,176064.0613,0.5763706124903124,70777.75269999998
603577,1856962.2,2184661.41,0.07171699999999999,29897.091419999997,19962.34365,501379.794,127601.1576,33559.104439999996,0.6996600000000001,95404.16377,0.903089987,5.489569884,4748.809434000001,9934.747769999998,0.32256627172432906,-5185.938335999997
603345,8131806.07,13668259.62,-0.01996,138240.7032,59972.06977,1788997.335,370322.4484,101098.0284,0.29996999999999996,453102.8064,1.361727836,5.6828291989999995,122020.7995,78268.63342999999,0.2486600078577624,43752.16607000001
600989,6974253.6,69740253.6,0.009554,119957.1619,34871.268,3766096.9439999997,634587.3351,160550.5958,0.95144,2552493.2819999997,0.9542425090000001,5.892248332,85681.49518,85085.89390000001,0.5825894660705542,595.601279999988
2862,692063.6,1776800.0,-0.041019,9273.652240000001,6315.08035,387555.61600000004,90881.79195,14631.9685,0.28562,67358.488,1.301029996,5.6012827089999995,3562.1205560000003,2958.571890000001,0.655903209020905,603.5486659999992
2203,18711950.92,20009101.18,0.021934,327459.1411,112271.7055,5613585.276000001,1487600.0980000002,238016.0157,0.70107,320945.9829,1.322219295,6.1146688870000006,466956.7352,215187.43560000003,0.36387686398962826,251769.29959999997
678,3189705.87,3189705.87,0.011662,56457.7939,27112.4999,1180191.172,220695.7491,36856.19011,1.1313,12025.19113,1.322219295,5.920588327999999,17078.96111,29345.293999999998,0.4093157281828346,-12266.332889999998
2625,4674261.32,19714478.94,-0.055728,58817.78827999999,50832.59186,1589248.8490000002,462471.415,90181.92593,0.43251000000000006,948266.437,0.602059991,5.914882256,10061.34749,7985.196419999993,0.4239450289960288,2076.151070000007
603767,703903.34,2274308.14,0.075253,4716.152378,6159.154225,211171.00199999998,57332.927039999995,11294.58663,1.26362,107438.3165,1.113943352,5.83,43069.76049,-1443.0018470000005,0.3660901672735464,44512.762337
600966,6844343.74,7098643.17,0.092593,89660.90299,53043.66399,3490615.307,605621.7558,102955.6985,0.44675,252569.724,1.322219295,5.77987314,52948.527610000005,36617.239,0.554761651383196,16331.288610000003
603789,3723200.0,3723200.0,0.056047,27737.84,26062.4,1414816.0,352996.592,67775.34566,0.69687,137088.22400000002,1.5051499780000002,5.91,66142.12183999999,1675.4399999999987,0.4524194442241598,64466.68183999999
603722,1278922.0,2722380.0,0.36938499999999996,19823.291,8153.12775,665039.44,113056.7048,25437.75858,0.71399,9963.9108,1.477121255,6.201242241,8285.815908,11670.163250000001,0.562434288,-3384.347342000001
300699,14678211.73,23584925.0,0.21139499999999997,221640.9971,86234.49391,5137374.106000001,1042886.943,175205.0065,0.31033,1054953.695,1.301029996,5.042210697,307914.3883,135406.50319000002,0.39481810366952647,172507.88510999997
603305,2147855.1,13600429.41,0.12046199999999999,27707.330789999996,14498.02193,494006.67299999995,81758.10437999999,15615.79794,0.8992899999999999,287785.0863,1.4623979980000001,6.008259588,18677.96274,13209.308859999996,0.24755883424681302,5468.6538800000035
300521,1523510.0,1523520.0,0.10438399999999999,10359.868,8760.1825,258996.7,54130.3103,9418.673992,0.39258000000000004,16164.5472,1.146128036,6.46,1588.404118,1599.6854999999996,0.19312814966401956,-11.281381999999667
300806,1170736.8,4682902.27,0.686869,19083.00984,8634.1839,234147.36,60527.092560000005,12044.89142,0.60422,188112.1842,1.204119983,6.704039962,16655.42855,10448.825939999999,0.2405100609599288,6206.602610000002
600309,79972398.11,176359568.0,0.160297,1103619.094,509824.03799999994,35187855.17,5524493.261,1519235.6469999999,0.15524000000000002,7768638.97,0.77815125,6.618650701,656143.5368,593795.0560000001,0.46763955040921557,62348.4807999999
2197,3476494.51,4121255.58,0.117318,50756.81985,21293.52887,1321067.914,316395.7654,47775.76057,1.26468,113993.9293,1.322219295,6.555099919,54890.111079999995,29463.29098,0.44780580257884667,25426.820099999994
300596,4496221.34,7525932.52,0.099102,79583.11772000001,45524.24107,2517883.95,735222.1135,177923.7515,0.90117,78645.99483,0.903089987,4.897399774,58445.032329999995,34058.87665000001,0.6978802861261274,24386.15567999998
300725,6647441.89,9893466.6,0.073021,83757.76781,48193.9537,1994232.5669999998,323065.6759,88843.06086,0.59755,145631.8284,1.397940009,5.314293115,55657.36908,35563.81411000001,0.320866968009607,20093.55496999999
603616,2417286.4,2417286.4,0.03,39401.768319999996,21151.256,966914.56,208853.545,43441.53735,0.7594,73292.12365,1.322219295,5.506933462,21170.59429,18250.512319999994,0.45779820546308464,2920.0819700000065
2787,1217630.18,2267334.37,0.181523,18995.03081,11871.89426,547933.581,103833.4136,27723.52143,1.00235,74413.91402000001,1.361727836,6.158285852000001,15072.55695,7123.136550000001,0.4980819783607006,7949.420399999999
601689,18274159.15,18388436.47,0.244112,185787.2847,134771.9237,10781753.9,3223744.416,786593.6374,0.8152699999999999,251737.6953,0.477121255,7.694019821,28058.44853,51015.360999999975,0.740801254944509,-22956.912469999974
600249,2513500.0,2513500.0,0.125616,34183.6,25763.375,502700.0,76410.4,14059.5136,0.9510200000000001,61605.885,1.477121255,6.6625678960000005,13371.3173,8420.224999999999,0.21162719232000002,4951.092300000002
300483,1957207.8,3956246.35,0.07987799999999999,35034.01962,13455.80363,1056892.212,165932.0773,45133.52502,0.23686999999999997,203271.9375,1.5051499780000002,7.812864967,40998.610389999994,21578.215989999997,0.5739591122034482,19420.394399999997
300472,2231927.3,2852867.29,0.000733,26597.13366,11996.60924,624939.644,99365.4034,26828.658919999998,0.37690999999999997,82191.10662,0.602059991,5.624911162,10074.36185,14600.52442,0.29837674048228363,-4526.16257
2101,3038610.53,3801074.43,0.054653,19143.24634,21270.273709999998,1154672.001,311761.4404,81993.25882,0.70072,195831.3546,1.342422681,4.93,108362.1131,-2127.027369999996,0.4619316904579752,110489.14047
2842,1473274.4,3520392.51,0.14669100000000002,17973.94768,13627.7882,338853.112,65059.7975,16069.769980000001,0.7115600000000001,81074.63951000001,0.9542425090000001,6.207837742000001,2742.426632,4346.15948,0.2554823690205817,-1603.732848
2011,4430965.34,4448479.07,0.12268499999999999,63805.9009,39324.81739,753264.1078,140107.1241,29422.49605,0.51186,104539.2581,1.230448921,5.829696478,29475.22454,24481.083510000004,0.18762979425544324,4994.141029999995
2282,1970768.39,3668248.72,0.052764,34094.29315,15273.45502,808015.0399,237152.4142,48616.24491,0.9496899999999999,52345.909230000005,0.477121255,5.463705194,19912.44674,18820.838129999996,0.5124425491527353,1091.608610000003
2921,886329.0,1468800.0,0.08,12054.0744,6315.094125,257035.41,38555.3115,9137.608826,0.83695,29214.432,0.903089987,5.608684772999999,7122.074521,5738.980275,0.3057267463999161,1383.0942459999997
2901,2369420.37,23769844.76,-0.013522999999999999,26063.624069999998,21028.60578,971462.3517,247722.8997,68371.52031,0.88087,1054668.012,0.0,5.825106306,4682.567006,5035.018289999996,0.4898972969698374,-352.4512839999961
300780,851844.1,3407144.1,0.152282,14140.61206,5111.0646,442958.93200000003,75967.45684,20891.05063,0.53674,187358.8541,0.602059991,5.115111531,8081.444976999999,9029.54746,0.5628279384033393,-948.1024830000006
600549,18334842.45,18334842.45,0.076796,289690.5107,126052.0418,6783891.707,1115950.186,294610.849,1.21735,520526.1772,0.77815125,5.357142681,189166.07,163638.46889999998,0.397082340076721,25527.60110000003
603089,651760.84,2210255.74,0.186877,6626.235207,4317.915565,319362.8116,68982.36731,18004.397869999997,0.78467,86420.99943,0.0,5.972393867,2008.2380879999998,2308.3196419999995,0.5599681050966364,-300.08155399999964
2917,888486.4,2966694.4,0.011097,13149.59872,6774.7088,319855.104,71327.68819,17546.6113,1.21171,89267.8345,0.77815125,5.315256313,12698.78072,6374.88992,0.4149862306520752,6323.890800000001
300745,1464182.14,2610881.63,0.100386,10322.48409,8053.00177,644240.1416,127559.54800000001,24363.87368,0.95826,135087.0155,0.77815125,6.04,31638.871410000003,2269.48232,0.49304423586858936,29369.389090000004
603268,1985459.11,1985459.11,0.005028,30178.97847,21343.68543,496364.7775,89842.02472999999,23718.294530000003,0.36476,48842.29411,1.301029996,5.418073071,19729.20936,8835.293039999997,0.27386563520160334,10893.916320000004
2171,7817798.67,9882478.58,0.21078400000000003,120394.0995,63519.61419,1407203.761,288476.7709,52502.77231,1.27379,157922.0077,0.301029996,6.198806734,118697.0509,56874.48531,0.2034634089994277,61822.565590000006
603013,921600.0,7833600.0,0.082452,13363.2,5644.8,516096.0,114831.36,22506.94656,0.9223299999999999,250361.85600000003,0.602059991,4.564011763,5557.2480000000005,7718.400000000001,0.6460825459199999,-2161.152
300424,3076646.12,3841631.04,0.088375,20459.6967,18459.87672,1569089.521,294204.2852,78846.74844,0.23353000000000002,112444.5405,1.51851394,6.78,23787.1275,1999.8199800000002,0.5631026279333965,21787.30752
603010,3891998.6,3922209.87,-0.039082,67720.77563999999,36000.98705,1829239.342,421639.6683,102036.7997,0.74549,219604.5306,1.4471580309999998,5.4520999329999995,19222.191890000002,31719.78858999999,0.5466185479743183,-12497.596699999987
300653,3051240.0,5640000.0,-0.06746,34326.45,15256.2,1800231.6,306039.372,57229.36256,0.78478,47094.0,0.0,5.774390599,16972.5225,19070.249999999996,0.638713732320195,-2097.7274999999972
603726,2172119.04,2172119.04,0.06947,28454.75942,23350.27968,564750.9504,86971.64636,22612.62805,1.13459,72396.7276,1.146128036,6.72908813,7814.958487999999,5104.479739999999,0.2753704844792521,2710.4787480000005
2896,752815.0,1758400.0,0.110101,10464.1285,6116.621875,180675.6,40471.3344,6394.470835,0.84683,83629.504,1.204119983,5.319346998,7221.208504000001,4347.506625000001,0.2776859688960395,2873.701879
603822,2002592.13,2002592.13,0.24771500000000002,28436.80825,21527.8654,760985.0094,136977.3017,25614.755419999998,0.87115,14538.81886,1.51851394,5.4318358920000005,8484.181818000001,6908.942849999999,0.4165466489652808,1575.2389680000015
603121,1180980.0,4723920.0,-0.159816,15746.4,11219.31,578680.2,170421.3189,42264.487089999995,0.14969000000000002,110067.336,0.602059991,5.501165447000001,6337.9259999999995,4527.09,0.6121735831676473,1810.8359999999993
603198,15936000.0,15936000.0,-0.023528999999999998,205574.4,131472.0,3824640.0,1070899.2,180981.9648,0.7721399999999999,690028.8,0.602059991,6.313987677999999,150279.6672,74102.4,0.29592546816,76177.2672
880,1058107.05,2161866.92,0.074074,18411.06267,8464.8564,211621.41,33224.561369999996,9070.305254,1.26177,97954.19015,0.0,5.173661846,8185.72776,9946.206269999999,0.2125727766400014,-1760.478509999999
600298,25274562.52,25274562.52,0.013213999999999998,449887.2129,262223.5861,12890026.89,2094629.369,565549.9296,1.00019,908115.0313,1.397940009,6.357008713,243962.7147,187663.62679999997,0.5458792141701023,56299.08790000004
2708,3110044.41,3802463.33,0.11095899999999999,21459.30643,17105.24426,1430620.429,390559.37700000004,73425.16287999999,1.08564,125671.4131,1.361727836,5.46,57757.675520000004,4354.062170000001,0.5624444789538732,53403.61335
2023,7944330.23,9119331.59,0.11574100000000001,80105.32982,68519.84822999999,2939402.185,534971.1977,111274.0091,0.8103100000000001,429702.9045,0.301029996,5.715864653,16219.674219999999,11585.48159000001,0.4063815920557069,4634.192629999989
300106,1432833.06,1432833.06,0.098865,21779.06251,8059.685963,501491.571,90519.22857,20276.3072,0.57435,18440.56148,1.51851394,5.308628525,22582.0938,13719.376547,0.3835517414442238,8862.717252999999
300530,1853609.62,3779746.11,0.22863000000000003,26691.97853,19694.60221,593155.0784,147992.1921,24566.70388,0.2026,131232.7849,1.5051499780000002,5.517912132,11979.50825,6997.376319999999,0.3812936801575382,4982.131930000001
2793,3194502.29,4842090.13,0.086082,42806.330689999995,21562.89046,702790.5038,210837.1511,50179.241969999995,1.19676,217506.6886,1.4471580309999998,4.980275231999999,27765.17638,21243.440229999997,0.2765874495826716,6521.736150000004
300611,717981.97,1721504.29,0.110855,9333.765609999999,6910.576461,179495.4925,49271.512689999996,9755.759512999999,0.58897,25925.85461,0.0,5.037191804,3833.485233,2423.189148999999,0.30608454279755465,1410.296084000001
300631,1180723.17,1772251.66,0.094524,11807.2317,11659.6413,661204.9752,155383.1692,40088.85765,1.0055100000000001,22578.48615,0.301029996,5.282610532,115.1205091,147.59040000000095,0.6543859033924777,-32.46989090000095
600220,4066015.94,4066015.94,0.06542,65462.856629999995,39135.40342,813203.188,163047.2392,43696.6601,0.68408,11547.485270000001,0.84509804,5.636899292000001,40202.02105,26327.453209999992,0.22433175616219547,13874.56784000001
600308,5359106.91,5359106.91,0.095465,82530.24641,36173.971639999996,911048.1747,199975.0743,30996.13652,1.2023700000000002,122562.775,1.4623979980000001,5.653593588,36157.89432,46356.27477000001,0.1956664388280143,-10198.380450000011
2679,3800386.72,3800386.72,-0.073563,45604.64064,25177.562019999998,1178119.883,315147.0688,63029.41375,1.2138,87142.86749,0.84509804,5.213389066,40077.92825,20427.07862,0.37657039197133063,19650.849629999997
2674,2659030.82,3341028.71,0.006369,44139.91161,28916.96017,797709.2459999999,181478.8535,37203.16496,0.8766700000000001,151148.1388,1.176091259,4.993358553,31968.19803,15222.951440000004,0.34806370201829856,16745.246589999995
2669,3115051.37,3348056.13,0.146067,55447.91439,20637.215330000003,1495224.658,251945.3548,58955.21302,0.77072,146377.014,0.301029996,6.350045445,34741.07766,34810.69906,0.5180859672110203,-69.62139999999636
300234,1930879.75,3260159.46,0.22658000000000003,28770.10828,10137.118690000001,1139219.053,288792.0298,46495.5168,0.4483,94805.4371,1.278753601,5.754554402999999,16322.498880000001,18632.989589999997,0.7063407734220631,-2310.4907099999964
600255,2760565.95,2760565.95,0.026316000000000003,42512.71563,18633.82016,524507.5305,147911.1236,32244.62495,0.36622,90960.64805,1.4471580309999998,5.763709277,51721.68758,23878.89547,0.23440185452722834,27842.79211
300362,848411.39,1175527.82,-0.007379999999999999,12726.17085,9120.422443000001,144229.9363,41754.56656,10021.09597,0.17493,37534.60329,1.491361694,4.976196006,3317.288535,3605.748406999999,0.21129622592260575,-288.459871999999
2828,1574755.86,2241325.78,0.027001999999999998,24566.19142,15157.02515,582659.6682,130807.0955,23022.04881,1.0373,64012.264279999996,1.204119983,5.554069885,10481.81122,9409.16627,0.42812929931837934,1072.6449499999999
603306,4246082.53,4295248.18,0.06877899999999999,50599.15015,42460.8253,2505188.693,487259.2007,103298.9506,0.8390200000000001,88138.49265,0.602059991,4.854300781,9359.073577,8138.3248500000045,0.6579597287206943,1220.7487269999947
2165,2549746.36,2588849.87,0.059113,37736.24613,24860.027009999998,433456.8812,117466.8148,28779.36963,1.1332799999999998,126931.3091,1.255272505,5.757048488,17640.42019,12876.219120000002,0.20700648807700855,4764.201069999999
2779,1966013.12,2191200.0,-0.057888999999999996,13762.091840000001,16711.11152,983006.56,161704.5791,39455.917310000004,0.55776,112474.296,1.176091259,4.96,71094.72528,-2949.0196799999976,0.5368425327855147,74043.74496
300716,983712.6,1661007.6,0.092632,14362.203959999999,9591.19785,590227.56,163197.9203,45695.4177,0.74144,13121.96004,0.6989700040000001,5.168382057,4713.754037,4771.006109999998,0.7342098623428023,-57.252072999998745
2596,5840189.39,7479307.67,0.269531,91690.97342000001,44531.4441,1226439.772,362412.9526,100750.8008,0.85814,77710.00669,1.491361694,5.945892739,80501.31656,47159.52932000001,0.2623669920639749,33341.78724
600529,16444908.53,16444908.53,0.240575,282852.4267,170615.926,6249065.241,1771609.996,375581.3191,0.38618,395993.3974,1.431363764,5.675756306,233339.685,112236.5007,0.4696730164969741,121103.1843
300719,1532043.96,2980173.32,0.059675,19661.230819999997,16086.461580000001,520894.9464,155226.69400000002,41135.073919999995,0.26123,35166.04518,0.0,5.245205428999999,3860.750779,3574.769239999996,0.426125965735072,285.981539000004
2032,46897549.78,63045586.69,0.069359,661255.4519,351731.6234,23917750.39,5058604.2069999995,1057248.279,1.04358,1807516.97,0.301029996,5.346837342,390000.024,309523.8285,0.5805603968321945,80476.19549999997
300749,1078346.25,2564617.5,0.085069,18547.5555,9300.736406,452905.425,100771.4571,23681.29241,0.30355,50420.38005,1.397940009,5.963173833,12612.661240000001,9246.819093999999,0.484019600448253,3365.8421460000027
603578,651050.4,1792791.0,0.07345800000000001,9244.91568,6998.7918,305993.688,51712.93327,13652.214380000001,1.25464,11043.59256,0.0,5.947723533,3883.548189,2246.12388,0.507256119420604,1637.424309
600321,3277893.5,3277893.5,0.085,53101.8747,29910.778189999997,721136.57,147472.4286,25512.73014,0.78655,59362.651289999994,1.342422681,5.798198158,31794.993319999998,23191.096510000003,0.24858796143890818,8603.896809999995
2741,2767334.16,4662942.74,0.127602,47321.41414,16258.08819,1383667.08,251827.4086,55653.85729,0.95721,57960.378260000005,1.146128036,4.686606243,34387.101819999996,31063.32595,0.5489882832201688,3323.7758699999977
603650,2289292.85,10207902.25,0.058967,28158.30206,13449.59549,915717.14,156587.6309,42435.24798,0.6509199999999999,453639.17600000004,1.342422681,5.540624798,19194.86206,14708.706570000002,0.43271570365604206,4486.155489999997
2931,782990.6,2630848.0,0.160329,5715.83138,6068.17715,360175.67600000004,75816.9798,20849.66944,1.27875,23230.38784,1.380211242,6.69,21935.37154,-352.3457700000008,0.5220672204043931,22287.71731
603277,1728828.54,4404151.8,0.123431,27834.139489999998,18152.699669999998,674243.1306,137208.4771,26481.236080000002,1.2302899999999999,181362.9711,1.4623979980000001,4.84123064,6844.777956,9681.43982,0.4399108762020414,-2836.6618639999997
300457,8558686.56,12765317.81,0.256942,59910.805920000006,77028.17904,3252300.893,785430.6656,119385.4612,0.44404,369428.2974,1.4471580309999998,5.9,195722.3761,-17117.373119999997,0.44883055886560236,212839.74922
300618,13148599.75,22147433.29,0.258631,195914.1363,83822.32341,7757673.852999999,1970449.159,358621.7469,0.46951000000000004,341513.4213,1.380211242,5.156465313,198514.6006,112091.81289000002,0.7062751195049555,86422.78770999999
300551,1936916.32,3161804.8,0.344993,14526.8724,16463.78872,832874.0176,197391.1422,36714.75244,0.14886,38858.580989999995,1.230448921,5.85,14529.33001,-1936.9163200000003,0.5047280653329452,16466.24633
600582,13202098.57,13202098.57,0.059801,135321.5103,118818.8871,3036482.671,686245.0837,170875.0258,0.69148,330844.5902,0.602059991,5.8711109839999995,14852.36089,16502.623199999987,0.26603990262123306,-1650.2623099999873
2155,9483209.2,9484091.45,0.100418,142248.138,55713.85405,5120932.968,1008823.795,233038.2966,0.89797,42488.7297,1.255272505,6.5018579579999995,129887.9602,86534.28395000001,0.6037319655801244,43353.67624999999
603008,5993353.16,6050901.56,0.007817000000000001,104883.6803,36709.28811,1798005.948,343419.1361,71087.76117,1.27257,147157.9259,1.380211242,5.149794715,93739.78927000001,68174.39219000001,0.3331733083273177,25565.397079999995
2442,2714265.74,2716800.0,0.162218,33114.042030000004,23410.54201,841422.3794,128316.9129,30924.376,0.98244,126412.704,1.380211242,5.779036144,19766.02954,9703.500020000003,0.32783220070117375,10062.529519999996
2584,1936029.97,2972899.42,0.08547,30008.464539999997,17182.26598,909934.0859,232943.12600000002,51480.43084,1.2560200000000001,45931.29604,1.361727836,5.393258892,18020.80896,12826.198559999997,0.5632077168711845,5194.610400000001
300715,1630679.92,3556585.08,0.026545999999999997,26253.94671,11210.92445,701192.3656,106931.8358,20210.11696,1.18829,38731.21152,1.322219295,5.8245354,27002.224960000003,15043.02226,0.4552423811989492,11959.202700000003
2256,3597399.96,4875446.75,0.048583,49284.37945,24732.12473,1007271.9890000001,246278.0013,59845.55431,1.19041,75959.46037,1.146128036,6.234225145,20034.63986,24552.25472,0.33093784399800574,-4517.6148600000015
2919,641402.69,1852799.25,0.05714299999999999,9428.619543,6173.500891,192420.807,54166.45717,10399.95978,1.0560200000000002,33183.63457,1.255272505,5.53419219,1855.4176309999998,3255.118652000001,0.3702314572781602,-1399.7010210000012
2154,3565888.78,3920710.23,0.059211,62403.05365,26298.42975,1747285.5019999999,270829.2528,49832.582519999996,1.08494,181568.0908,1.255272505,5.52514794,57442.456620000004,36104.623900000006,0.520487909696405,21337.83272
2226,5251447.79,6844419.66,0.072407,69844.25561000001,40042.2894,1050289.558,310360.5644,61141.03118,0.8843,250231.9828,1.278753601,5.935188913999999,25003.84965,29801.966210000006,0.2505856462430403,-4798.116560000006
600367,2201472.0,2253220.2,0.083095,34122.816,18437.328,1034691.84,232805.664,56106.16502000001,0.99456,71066.56511,0.6989700040000001,5.606393936,28735.814019999998,15685.487999999998,0.5431373204002704,13050.32602
603298,7970841.84,7970841.84,0.018987,128330.5536,45832.340580000004,2710086.2260000003,542017.2451,116533.7077,0.7766,385629.3282,1.113943352,5.882355992999999,161613.9994,82498.21302,0.38167094403924595,79115.78638
157,42423713.71,43288601.35,0.122689,494943.3266,408328.2445,15696774.07,3751529.003,750305.8007,0.53317,746728.3733,0.602059991,5.777939645,144647.1872,86615.0821,0.435123907133453,58032.105099999986
2890,1002694.53,1712085.6,0.14032,6166.57136,10026.9453,501347.265,103528.2102,23086.79088,0.66251,62302.79498,0.301029996,6.239906072,-6408.220741,-3860.3739399999995,0.5655675171687792,-2547.8468010000006
2903,964920.0,2193000.0,0.114329,12833.436000000002,6513.21,492109.2,139759.0128,26554.21243,0.47405,15482.58,0.6989700040000001,5.645385345,11401.6877,6320.2260000000015,0.6311708755203085,5081.461699999999
